ENERGY STAR Score
78.0
3.0
90.0
83.0
68.0
89.0
65.0
86.0
60.0
100.0
100.0
90.0
76.0
100.0
32.0
71.0
91.0
28.0
88.0
100.0
67.0
98.0
40.0
84.0
43.0
23.0
98.0
1.0
15.0
94.0
47.0
41.0
36.0
86.0
90.0
7.0
52.0
34.0
29.0
71.0
70.0
75.0
80.0
100.0
13.0
1.0
87.0
2.0
91.0
18.0
67.0
84.0
67.0
93.0
80.0
91.0
56.0
57.0
92.0
84.0
81.0
34.0
55.0
51.0
61.0
75.0
80.0
1.0
42.0
55.0
76.0
43.0
100.0
65.0
89.0
100.0
74.0
75.0
75.0
59.0
57.0
47.0
50.0
59.0
100.0
88.0
18.0
100.0
69.0
81.0
49.0
86.0
36.0
38.0
98.0
73.0
93.0
80.0
52.0
72.0
99.0
17.0
79.0
39.0
100.0
88.0
58.0
93.0
91.0
72.0
35.0
78.0
99.0
93.0
52.0
84.0
2.0
33.0
69.0
100.0
79.0
70.0
60.0
57.0
65.0
73.0
98.0
99.0
63.0
57.0
48.0
90.0
76.0
36.0
64.0
45.0
41.0
12.0
83.0
64.0
99.0
96.0
50.0
1.0
20.0
81.0
25.0
10.0
1.0
76.0
95.0
62.0
88.0
13.0
32.0
82.0
94.0
4.0
16.0
57.0
68.0
98.0
96.0
86.0
60.0
85.0
64.0
2.0
73.0
52.0
94.0
5.0
78.0
87.0
78.0
75.0
54.0
89.0
54.0
100.0
86.0
33.0
83.0
69.0
12.0
55.0
41.0
93.0
60.0
94.0
100.0
1.0
55.0
76.0
14.0
57.0
66.0
71.0
48.0
47.0
19.0
100.0
67.0
67.0
75.0
99.0
1.0
18.0
83.0
68.0
14.0
78.0
100.0
7.0
47.0
96.0
100.0
79.0
92.0
50.0
91.0
59.0
86.0
76.0
2.0
35.0
80.0
93.0
52.0
5.0
77.0
58.0
71.0
76.0
78.0
1.0
85.0
33.0
11.0
9.0
47.0
73.0
87.0
100.0
80.0
72.0
36.0
87.0
3.0
80.0
37.0
98.0
55.0
95.0
63.0
95.0
80.0
59.0
61.0
49.0
11.0
80.0
34.0
1.0
68.0
85.0
96.0
70.0
26.0
82.0
4.0
86.0
83.0
4.0
64.0
10.0
8.0
3.0
92.0
97.0
17.0
12.0
60.0
100.0
6.0
14.0
35.0
75.0
100.0
79.0
100.0
60.0
91.0
69.0
84.0
71.0
63.0
34.0
32.0
73.0
4.0
99.0
4.0
97.0
73.0
64.0
98.0
76.0
60.0
29.0
100.0
92.0
89.0
99.0
88.0
44.0
17.0
66.0
61.0
46.0
76.0
27.0
86.0
73.0
59.0
91.0
13.0
36.0
26.0
75.0
33.0
40.0
32.0
82.0
1.0
15.0
76.0
78.0
81.0
43.0
54.0
37.0
78.0
88.0
98.0
61.0
56.0
69.0
44.0
62.0
1.0
43.0
100.0
99.0
71.0
36.0
100.0
17.0
58.0
45.0
19.0
74.0
76.0
88.0
2.0
2.0
51.0
62.0
52.0
36.0
89.0
81.0
29.0
80.0
83.0
55.0
82.0
63.0
99.0
38.0
100.0
85.0
100.0
84.0
23.0
79.0
54.0
65.0
71.0
37.0
60.0
20.0
67.0
92.0
76.0
52.0
76.0
93.0
53.0
47.0
93.0
64.0
100.0
35.0
25.0
37.0
41.0
100.0
20.0
67.0
83.0
75.0
34.0
28.0
1.0
100.0
83.0
46.0
32.0
14.0
58.0
41.0
92.0
13.0
69.0
86.0
53.0
60.0
100.0
7.0
42.0
59.0
77.0
50.0
38.0
65.0
1.0
65.0
95.0
32.0
40.0
1.0
74.0
87.0
91.0
1.0
48.0
40.0
29.0
69.0
90.0
32.0
79.0
85.0
82.0
18.0
75.0
58.0
76.0
98.0
100.0
89.0
67.0
72.0
93.0
88.0
97.0
62.0
39.0
35.0
90.0
95.0
85.0
31.0
48.0
6.0
61.0
7.0
24.0
55.0
32.0
8.0
8.0
45.0
84.0
75.0
69.0
32.0
84.0
92.0
83.0
95.0
98.0
80.0
41.0
96.0
19.0
45.0
59.0
88.0
40.0
36.0
82.0
88.0
29.0
84.0
3.0
49.0
97.0
73.0
74.0
16.0
57.0
15.0
64.0
40.0
61.0
69.0
18.0
62.0
100.0
100.0
40.0
93.0
100.0
70.0
13.0
52.0
93.0
54.0
100.0
87.0
89.0
1.0
9.0
48.0
72.0
73.0
40.0
56.0
32.0
80.0
19.0
28.0
75.0
89.0
93.0
5.0
1.0
89.0
55.0
57.0
64.0
98.0
1.0
86.0
21.0
74.0
55.0
83.0
91.0
67.0
51.0
46.0
58.0
49.0
95.0
59.0
69.0
65.0
100.0
56.0
58.0
100.0
79.0
76.0
66.0
87.0
19.0
48.0
90.0
69.0
18.0
85.0
100.0
91.0
99.0
68.0
37.0
37.0
68.0
15.0
91.0
100.0
35.0
53.0
68.0
45.0
65.0
84.0
1.0
72.0
49.0
95.0
81.0
83.0
43.0
90.0
77.0
98.0
73.0
91.0
37.0
100.0
100.0
92.0
84.0
83.0
60.0
53.0
33.0
100.0
68.0
91.0
93.0
83.0
36.0
23.0
85.0
79.0
68.0
33.0
40.0
64.0
41.0
65.0
7.0
84.0
85.0
25.0
83.0
9.0
59.0
85.0
76.0
7.0
74.0
19.0
58.0
1.0
75.0
52.0
95.0
1.0
40.0
64.0
69.0
100.0
86.0
62.0
32.0
33.0
98.0
100.0
58.0
87.0
84.0
61.0
73.0
37.0
72.0
48.0
100.0
78.0
1.0
100.0
81.0
7.0
84.0
51.0
18.0
78.0
24.0
21.0
9.0
36.0
4.0
35.0
91.0
41.0
27.0
68.0
47.0
68.0
67.0
78.0
47.0
13.0
68.0
69.0
86.0
74.0
99.0
33.0
99.0
89.0
26.0
19.0
31.0
11.0
30.0
11.0
70.0
35.0
4.0
55.0
89.0
1.0
100.0
37.0
52.0
42.0
78.0
100.0
95.0
81.0
84.0
97.0
9.0
49.0
37.0
50.0
90.0
83.0
67.0
1.0
69.0
47.0
88.0
92.0
81.0
79.0
82.0
81.0
95.0
74.0
82.0
35.0
68.0
19.0
99.0
1.0
4.0
34.0
95.0
78.0
16.0
95.0
63.0
54.0
75.0
57.0
79.0
65.0
62.0
39.0
17.0
100.0
57.0
98.0
1.0
42.0
70.0
31.0
57.0
37.0
64.0
89.0
87.0
19.0
79.0
37.0
94.0
91.0
77.0
55.0
89.0
47.0
82.0
71.0
100.0
88.0
33.0
17.0
80.0
78.0
52.0
82.0
100.0
3.0
68.0
58.0
98.0
67.0
58.0
56.0
7.0
93.0
64.0
54.0
83.0
64.0
45.0
24.0
88.0
68.0
54.0
16.0
90.0
90.0
61.0
62.0
68.0
97.0
81.0
32.0
23.0
71.0
57.0
81.0
46.0
90.0
100.0
73.0
47.0
30.0
89.0
98.0
90.0
7.0
54.0
47.0
97.0
100.0
73.0
65.0
86.0
68.0
65.0
86.0
18.0
93.0
49.0
89.0
46.0
36.0
1.0
84.0
70.0
100.0
2.0
26.0
85.0
48.0
4.0
73.0
88.0
74.0
38.0
72.0
69.0
80.0
63.0
99.0
96.0
59.0
11.0
63.0
81.0
43.0
56.0
15.0
24.0
74.0
95.0
1.0
100.0
69.0
64.0
98.0
1.0
49.0
93.0
85.0
84.0
100.0
13.0
100.0
100.0
98.0
66.0
96.0
65.0
72.0
50.0
14.0
59.0
3.0
41.0
69.0
100.0
86.0
97.0
57.0
99.0
79.0
3.0
64.0
73.0
42.0
74.0
20.0
71.0
1.0
68.0
77.0
27.0
88.0
33.0
89.0
100.0
59.0
37.0
54.0
23.0
48.0
50.0
34.0
1.0
87.0
93.0
6.0
95.0
100.0
84.0
77.0
82.0
43.0
83.0
57.0
68.0
54.0
98.0
79.0
59.0
25.0
26.0
5.0
4.0
35.0
50.0
63.0
6.0
50.0
48.0
66.0
63.0
46.0
52.0
4.0
74.0
14.0
57.0
79.0
1.0
83.0
1.0
35.0
68.0
86.0
100.0
95.0
48.0
71.0
44.0
48.0
70.0
68.0
16.0
72.0
22.0
41.0
100.0
60.0
61.0
1.0
9.0
78.0
43.0
67.0
50.0
35.0
60.0
100.0
59.0
89.0
7.0
65.0
75.0
74.0
95.0
52.0
64.0
83.0
67.0
62.0
23.0
97.0
35.0
9.0
100.0
100.0
93.0
19.0
1.0
83.0
100.0
89.0
75.0
75.0
53.0
89.0
77.0
94.0
66.0
58.0
32.0
61.0
90.0
60.0
63.0
71.0
76.0
53.0
83.0
48.0
13.0
100.0
71.0
100.0
41.0
59.0
58.0
52.0
25.0
84.0
92.0
12.0
99.0
66.0
54.0
66.0
11.0
69.0
24.0
55.0
52.0
25.0
72.0
85.0
30.0
79.0
41.0
72.0
74.0
70.0
66.0
87.0
38.0
57.0
50.0
75.0
54.0
65.0
60.0
24.0
66.0
39.0
38.0
66.0
100.0
43.0
93.0
71.0
90.0
97.0
68.0
94.0
96.0
5.0
57.0
54.0
79.0
90.0
60.0
53.0
100.0
1.0
56.0
67.0
14.0
9.0
46.0
63.0
61.0
100.0
72.0
22.0
74.0
69.0
16.0
48.0
44.0
48.0
86.0
62.0
2.0
41.0
89.0
67.0
79.0
1.0
12.0
6.0
60.0
36.0
74.0
68.0
1.0
99.0
66.0
54.0
4.0
56.0
6.0
57.0
99.0
28.0
89.0
96.0
37.0
37.0
81.0
92.0
84.0
93.0
91.0
1.0
79.0
100.0
54.0
50.0
51.0
94.0
24.0
58.0
53.0
90.0
68.0
98.0
82.0
86.0
85.0
30.0
52.0
84.0
12.0
85.0
88.0
32.0
99.0
71.0
59.0
36.0
81.0
19.0
34.0
13.0
67.0
92.0
14.0
79.0
85.0
39.0
18.0
20.0
79.0
88.0
64.0
97.0
100.0
14.0
87.0
86.0
15.0
5.0
100.0
100.0
34.0
85.0
84.0
98.0
85.0
17.0
100.0
50.0
59.0
100.0
100.0
57.0
80.0
62.0
69.0
22.0
54.0
33.0
27.0
41.0
67.0
81.0
65.0
26.0
98.0
39.0
75.0
20.0
56.0
71.0
90.0
85.0
34.0
84.0
50.0
73.0
49.0
88.0
9.0
81.0
29.0
100.0
82.0
39.0
80.0
81.0
61.0
37.0
100.0
69.0
41.0
79.0
1.0
54.0
78.0
74.0
100.0
94.0
91.0
33.0
44.0
3.0
94.0
88.0
15.0
90.0
76.0
73.0
88.0
4.0
34.0
1.0
76.0
27.0
52.0
59.0
100.0
9.0
58.0
80.0
56.0
95.0
57.0
82.0
72.0
83.0
98.0
73.0
14.0
58.0
51.0
21.0
89.0
53.0
4.0
25.0
49.0
100.0
9.0
83.0
33.0
37.0
10.0
100.0
48.0
91.0
1.0
55.0
92.0
74.0
87.0
72.0
72.0
55.0
54.0
24.0
78.0
68.0
62.0
56.0
79.0
92.0
67.0
18.0
92.0
59.0
92.0
56.0
85.0
73.0
98.0
66.0
97.0
50.0
100.0
42.0
71.0
56.0
92.0
1.0
51.0
96.0
98.0
69.0
87.0
74.0
2.0
90.0
92.0
85.0
92.0
53.0
31.0
53.0
51.0
80.0
35.0
9.0
97.0
67.0
2.0
96.0
91.0
74.0
94.0
82.0
78.0
100.0
28.0
61.0
20.0
59.0
36.0
62.0
87.0
44.0
25.0
63.0
2.0
54.0
82.0
59.0
47.0
1.0
39.0
58.0
71.0
78.0
69.0
51.0
58.0
67.0
29.0
1.0
78.0
100.0
48.0
100.0
97.0
59.0
50.0
85.0
47.0
91.0
65.0
87.0
58.0
66.0
83.0
100.0
100.0
100.0
87.0
5.0
69.0
8.0
30.0
70.0
3.0
13.0
93.0
1.0
90.0
60.0
62.0
13.0
61.0
86.0
36.0
81.0
10.0
97.0
18.0
94.0
58.0
51.0
37.0
97.0
93.0
99.0
70.0
1.0
85.0
29.0
67.0
32.0
61.0
78.0
55.0
65.0
76.0
88.0
92.0
76.0
86.0
84.0
66.0
27.0
95.0
31.0
97.0
87.0
47.0
83.0
100.0
50.0
43.0
83.0
47.0
2.0
33.0
93.0
22.0
32.0
90.0
31.0
59.0
100.0
3.0
62.0
100.0
69.0
28.0
80.0
61.0
63.0
5.0
54.0
36.0
32.0
24.0
62.0
81.0
66.0
51.0
74.0
48.0
43.0
77.0
37.0
100.0
87.0
79.0
30.0
83.0
64.0
1.0
96.0
35.0
99.0
86.0
65.0
6.0
12.0
9.0
71.0
50.0
75.0
23.0
68.0
89.0
66.0
64.0
40.0
86.0
66.0
62.0
85.0
69.0
72.0
47.0
17.0
85.0
74.0
1.0
76.0
73.0
41.0
37.0
77.0
54.0
90.0
35.0
32.0
64.0
83.0
37.0
6.0
5.0
34.0
10.0
89.0
1.0
87.0
54.0
26.0
60.0
71.0
100.0
30.0
100.0
98.0
60.0
68.0
46.0
48.0
93.0
67.0
46.0
75.0
97.0
74.0
80.0
82.0
80.0
76.0
89.0
100.0
77.0
93.0
63.0
33.0
29.0
18.0
74.0
94.0
28.0
2.0
100.0
32.0
56.0
26.0
91.0
95.0
51.0
81.0
16.0
22.0
70.0
76.0
100.0
60.0
2.0
43.0
77.0
48.0
8.0
6.0
100.0
65.0
69.0
92.0
13.0
58.0
7.0
83.0
11.0
33.0
67.0
92.0
34.0
54.0
48.0
11.0
55.0
69.0
98.0
89.0
58.0
53.0
93.0
77.0
1.0
79.0
79.0
2.0
72.0
2.0
76.0
100.0
100.0
4.0
12.0
59.0
39.0
89.0
35.0
82.0
82.0
94.0
4.0
8.0
78.0
60.0
100.0
92.0
90.0
86.0
57.0
62.0
75.0
22.0
65.0
49.0
99.0
77.0
41.0
94.0
96.0
89.0
100.0
21.0
10.0
96.0
55.0
79.0
60.0
84.0
94.0
8.0
62.0
99.0
68.0
77.0
9.0
60.0
84.0
4.0
88.0
27.0
75.0
36.0
97.0
9.0
60.0
100.0
50.0
61.0
84.0
39.0
94.0
79.0
100.0
89.0
88.0
96.0
56.0
5.0
79.0
93.0
76.0
60.0
22.0
80.0
58.0
77.0
82.0
65.0
61.0
74.0
100.0
86.0
55.0
54.0
34.0
82.0
94.0
35.0
74.0
34.0
83.0
91.0
66.0
51.0
22.0
36.0
34.0
42.0
48.0
56.0
42.0
56.0
70.0
69.0
94.0
66.0
84.0
86.0
44.0
9.0
93.0
4.0
52.0
100.0
99.0
99.0
98.0
14.0
74.0
100.0
82.0
53.0
73.0
29.0
21.0
90.0
2.0
31.0
70.0
87.0
61.0
53.0
100.0
77.0
98.0
39.0
31.0
61.0
66.0
74.0
99.0
90.0
70.0
64.0
54.0
3.0
35.0
89.0
44.0
85.0
56.0
49.0
91.0
25.0
52.0
100.0
61.0
54.0
75.0
63.0
66.0
79.0
33.0
25.0
70.0
96.0
81.0
54.0
1.0
52.0
48.0
61.0
23.0
59.0
76.0
66.0
20.0
100.0
34.0
78.0
96.0
100.0
37.0
15.0
81.0
98.0
77.0
100.0
55.0
20.0
80.0
63.0
100.0
79.0
43.0
76.0
74.0
95.0
100.0
73.0
80.0
22.0
88.0
11.0
74.0
91.0
27.0
44.0
24.0
94.0
99.0
100.0
3.0
50.0
100.0
30.0
89.0
1.0
37.0
100.0
100.0
90.0
65.0
1.0
25.0
2.0
45.0
82.0
52.0
1.0
48.0
59.0
69.0
87.0
6.0
100.0
49.0
85.0
100.0
45.0
31.0
38.0
23.0
70.0
76.0
32.0
20.0
95.0
12.0
85.0
81.0
88.0
17.0
3.0
15.0
67.0
99.0
89.0
62.0
82.0
100.0
67.0
95.0
13.0
100.0
87.0
83.0
50.0
65.0
70.0
38.0
21.0
86.0
68.0
80.0
8.0
9.0
56.0
29.0
96.0
83.0
96.0
94.0
71.0
86.0
97.0
67.0
3.0
49.0
93.0
17.0
23.0
51.0
73.0
92.0
95.0
11.0
99.0
43.0
85.0
81.0
49.0
55.0
66.0
51.0
11.0
83.0
26.0
89.0
30.0
94.0
40.0
31.0
69.0
96.0
1.0
99.0
73.0
45.0
2.0
43.0
32.0
83.0
65.0
60.0
43.0
17.0
97.0
78.0
11.0
96.0
60.0
78.0
86.0
64.0
82.0
95.0
58.0
50.0
50.0
78.0
52.0
91.0
25.0
100.0
19.0
88.0
87.0
97.0
78.0
29.0
71.0
40.0
98.0
75.0
85.0
74.0
74.0
1.0
8.0
13.0
91.0
36.0
40.0
31.0
80.0
100.0
53.0
33.0
85.0
53.0
11.0
89.0
89.0
55.0
95.0
1.0
83.0
53.0
88.0
3.0
27.0
100.0
100.0
75.0
92.0
60.0
81.0
68.0
85.0
47.0
48.0
17.0
1.0
97.0
93.0
76.0
48.0
66.0
4.0
55.0
76.0
37.0
57.0
74.0
65.0
56.0
85.0
85.0
57.0
45.0
72.0
73.0
38.0
79.0
20.0
45.0
64.0
99.0
93.0
73.0
100.0
9.0
36.0
65.0
82.0
13.0
88.0
26.0
68.0
12.0
50.0
29.0
84.0
4.0
90.0
44.0
83.0
49.0
98.0
78.0
100.0
99.0
87.0
100.0
60.0
98.0
34.0
1.0
57.0
69.0
86.0
33.0
14.0
90.0
4.0
72.0
21.0
55.0
78.0
98.0
78.0
67.0
94.0
100.0
76.0
82.0
100.0
26.0
20.0
59.0
93.0
90.0
97.0
70.0
59.0
75.0
70.0
64.0
52.0
38.0
67.0
99.0
22.0
37.0
42.0
82.0
100.0
99.0
90.0
53.0
77.0
78.0
89.0
64.0
91.0
100.0
59.0
38.0
57.0
10.0
23.0
100.0
68.0
94.0
36.0
68.0
97.0
87.0
24.0
59.0
41.0
88.0
59.0
86.0
66.0
88.0
13.0
44.0
49.0
99.0
50.0
92.0
24.0
38.0
1.0
90.0
94.0
42.0
30.0
13.0
44.0
99.0
77.0
83.0
84.0
8.0
45.0
79.0
25.0
73.0
86.0
67.0
15.0
93.0
6.0
99.0
41.0
1.0
28.0
74.0
84.0
67.0
96.0
36.0
37.0
48.0
67.0
12.0
41.0
40.0
72.0
23.0
64.0
92.0
63.0
56.0
64.0
9.0
92.0
36.0
78.0
26.0
84.0
46.0
37.0
85.0
47.0
46.0
82.0
90.0
59.0
64.0
48.0
100.0
66.0
63.0
80.0
100.0
46.0
43.0
65.0
23.0
36.0
45.0
100.0
82.0
72.0
41.0
28.0
99.0
55.0
20.0
50.0
